clean_path,noisy_path,text
Dataset/clean/001465.tif,Dataset/noisy/001465.tif,गोमे
Dataset/clean/001466.tif,Dataset/noisy/001466.tif,रजात्यं
Dataset/clean/001467.tif,Dataset/noisy/001467.tif,लो
Dataset/clean/001468.tif,Dataset/noisy/001468.tif,गोज
Dataset/clean/001469.tif,Dataset/noisy/001469.tif,प्रयायेव
Dataset/clean/001470.tif,Dataset/noisy/001470.tif,पयः
Dataset/clean/001471.tif,Dataset/noisy/001471.tif,यंत्र
Dataset/clean/001472.tif,Dataset/noisy/001472.tif,पात्रे
Dataset/clean/001473.tif,Dataset/noisy/001473.tif,2
Dataset/clean/001474.tif,Dataset/noisy/001474.tif,९
Dataset/clean/001475.tif,Dataset/noisy/001475.tif,संतः
Dataset/clean/001476.tif,Dataset/noisy/001476.tif,रत्न
Dataset/clean/001477.tif,Dataset/noisy/001477.tif,दारव्यं
Dataset/clean/001478.tif,Dataset/noisy/001478.tif,ने
Dataset/clean/001479.tif,Dataset/noisy/001479.tif,ने
Dataset/clean/001480.tif,Dataset/noisy/001480.tif,योग्य
Dataset/clean/001481.tif,Dataset/noisy/001481.tif,श्रीमतां
Dataset/clean/001482.tif,Dataset/noisy/001482.tif,मारत्नं
Dataset/clean/001483.tif,Dataset/noisy/001483.tif,है
Dataset/clean/001484.tif,Dataset/noisy/001484.tif,.
Dataset/clean/001485.tif,Dataset/noisy/001485.tif,प
Dataset/clean/001486.tif,Dataset/noisy/001486.tif,.
Dataset/clean/001487.tif,Dataset/noisy/001487.tif,लक्षणं
Dataset/clean/001488.tif,Dataset/noisy/001488.tif,छाया
Dataset/clean/001489.tif,Dataset/noisy/001489.tif,३
Dataset/clean/001490.tif,Dataset/noisy/001490.tif,तच्छोधनं
Dataset/clean/001491.tif,Dataset/noisy/001491.tif,गुरुतां
Dataset/clean/001492.tif,Dataset/noisy/001492.tif,त्विषामा
Dataset/clean/001493.tif,Dataset/noisy/001493.tif,कंठ
Dataset/clean/001494.tif,Dataset/noisy/001494.tif,मे
Dataset/clean/001495.tif,Dataset/noisy/001495.tif,कांतिगो
Dataset/clean/001496.tif,Dataset/noisy/001496.tif,हीन
Dataset/clean/001497.tif,Dataset/noisy/001497.tif,घर्षेप्य
Dataset/clean/001498.tif,Dataset/noisy/001498.tif,ज्वलनां
Dataset/clean/001499.tif,Dataset/noisy/001499.tif,४
Dataset/clean/001500.tif,Dataset/noisy/001500.tif,राम
Dataset/clean/001501.tif,Dataset/noisy/001501.tif,तू
Dataset/clean/001502.tif,Dataset/noisy/001502.tif,ये
Dataset/clean/001503.tif,Dataset/noisy/001503.tif,न
Dataset/clean/001504.tif,Dataset/noisy/001504.tif,दूरतो
Dataset/clean/001505.tif,Dataset/noisy/001505.tif,विछायं
Dataset/clean/001506.tif,Dataset/noisy/001506.tif,च
Dataset/clean/001507.tif,Dataset/noisy/001507.tif,तु
Dataset/clean/001508.tif,Dataset/noisy/001508.tif,दंबुधाविदु
Dataset/clean/001509.tif,Dataset/noisy/001509.tif,जायते
Dataset/clean/001510.tif,Dataset/noisy/001510.tif,परिक्षा
Dataset/clean/001511.tif,Dataset/noisy/001511.tif,सूर्यकांत
Dataset/clean/001512.tif,Dataset/noisy/001512.tif,:
Dataset/clean/001513.tif,Dataset/noisy/001513.tif,सूर्यकांत
Dataset/clean/001514.tif,Dataset/noisy/001514.tif,सोयं
Dataset/clean/001515.tif,Dataset/noisy/001515.tif,स्पर्श
Dataset/clean/001516.tif,Dataset/noisy/001516.tif,शु
Dataset/clean/001517.tif,Dataset/noisy/001517.tif,सूर्यो
Dataset/clean/001518.tif,Dataset/noisy/001518.tif,यः
Dataset/clean/001519.tif,Dataset/noisy/001519.tif,मेति
Dataset/clean/001520.tif,Dataset/noisy/001520.tif,मनैर्मल्य
Dataset/clean/001521.tif,Dataset/noisy/001521.tif,हो
Dataset/clean/001522.tif,Dataset/noisy/001522.tif,परिक्षा
Dataset/clean/001523.tif,Dataset/noisy/001523.tif,स्पटिक
Dataset/clean/001524.tif,Dataset/noisy/001524.tif,२
Dataset/clean/001525.tif,Dataset/noisy/001525.tif,चिरत्नं
Dataset/clean/001526.tif,Dataset/noisy/001526.tif,चिनुतेशैवरत्नं
Dataset/clean/001527.tif,Dataset/noisy/001527.tif,शुभसुप
Dataset/clean/001528.tif,Dataset/noisy/001528.tif,जात्व
Dataset/clean/001529.tif,Dataset/noisy/001529.tif,छ
Dataset/clean/001530.tif,Dataset/noisy/001530.tif,हा
Dataset/clean/001531.tif,Dataset/noisy/001531.tif,पितदा
Dataset/clean/001532.tif,Dataset/noisy/001532.tif,मधुरमतिहिमं
Dataset/clean/001533.tif,Dataset/noisy/001533.tif,लं
Dataset/clean/001534.tif,Dataset/noisy/001534.tif,ष
Dataset/clean/001535.tif,Dataset/noisy/001535.tif,निस्तु
Dataset/clean/001536.tif,Dataset/noisy/001536.tif,मं
Dataset/clean/001537.tif,Dataset/noisy/001537.tif,वैदूर्यपरीक्षा
Dataset/clean/001538.tif,Dataset/noisy/001538.tif,?
Dataset/clean/001539.tif,Dataset/noisy/001539.tif,जात्यमुच्यते
Dataset/clean/001540.tif,Dataset/noisy/001540.tif,ये
Dataset/clean/001541.tif,Dataset/noisy/001541.tif,स्फुयं
Dataset/clean/001542.tif,Dataset/noisy/001542.tif,निकषाश्मनि
Dataset/clean/001543.tif,Dataset/noisy/001543.tif,छायं
Dataset/clean/001544.tif,Dataset/noisy/001544.tif,त
Dataset/clean/001545.tif,Dataset/noisy/001545.tif,ना
Dataset/clean/001546.tif,Dataset/noisy/001546.tif,विं
Dataset/clean/001547.tif,Dataset/noisy/001547.tif,द्रो
Dataset/clean/001548.tif,Dataset/noisy/001548.tif,त
Dataset/clean/001549.tif,Dataset/noisy/001549.tif,च्चघत्रे
Dataset/clean/001550.tif,Dataset/noisy/001550.tif,गोमेद् लशणं
Dataset/clean/001551.tif,Dataset/noisy/001551.tif,मारज्यंति
Dataset/clean/001552.tif,Dataset/noisy/001552.tif,एवंवंणुपलाशपेशलरूचा
Dataset/clean/001553.tif,Dataset/noisy/001553.tif,दपरीक्षा
Dataset/clean/001554.tif,Dataset/noisy/001554.tif,२
Dataset/clean/001555.tif,Dataset/noisy/001555.tif,टोषो
Dataset/clean/001556.tif,Dataset/noisy/001556.tif,नितरांन्निरधं
Dataset/clean/001557.tif,Dataset/noisy/001557.tif,दघानि
Dataset/clean/001558.tif,Dataset/noisy/001558.tif,यदाचं
Dataset/clean/001559.tif,Dataset/noisy/001559.tif,गल
Dataset/clean/001560.tif,Dataset/noisy/001560.tif,त्रैदर्य
Dataset/clean/001561.tif,Dataset/noisy/001561.tif,दंति
Dataset/clean/001562.tif,Dataset/noisy/001562.tif,झ्झितं
Dataset/clean/001563.tif,Dataset/noisy/001563.tif,वैडूर्यलक्षणं
Dataset/clean/001564.tif,Dataset/noisy/001564.tif,पर्षदंकृष्णंवैदूंर्य
Dataset/clean/001565.tif,Dataset/noisy/001565.tif,सत्रासं
Dataset/clean/001566.tif,Dataset/noisy/001566.tif,गर्भलघुरूक्षंचसक्षतं
Dataset/clean/001567.tif,Dataset/noisy/001567.tif,३
Dataset/clean/001568.tif,Dataset/noisy/001568.tif,मृच्छिला
Dataset/clean/001569.tif,Dataset/noisy/001569.tif,दूंर्य
Dataset/clean/001570.tif,Dataset/noisy/001570.tif,द्वै
Dataset/clean/001571.tif,Dataset/noisy/001571.tif,देत
Dataset/clean/001572.tif,Dataset/noisy/001572.tif,प्रद
Dataset/clean/001573.tif,Dataset/noisy/001573.tif,छं
Dataset/clean/001574.tif,Dataset/noisy/001574.tif,स्व​
Dataset/clean/001575.tif,Dataset/noisy/001575.tif,यदात्न
Dataset/clean/001576.tif,Dataset/noisy/001576.tif,वृष्टं
Dataset/clean/001577.tif,Dataset/noisy/001577.tif,र्श
Dataset/clean/001578.tif,Dataset/noisy/001578.tif,शुत्धांतरा
Dataset/clean/001579.tif,Dataset/noisy/001579.tif,म्निरधं
Dataset/clean/001580.tif,Dataset/noisy/001580.tif,नेचहय्यं
Dataset/clean/001581.tif,Dataset/noisy/001581.tif,विविमलन
Dataset/clean/001582.tif,Dataset/noisy/001582.tif,प्रविंदुछ
Dataset/clean/001583.tif,Dataset/noisy/001583.tif,यदंगानो
Dataset/clean/001584.tif,Dataset/noisy/001584.tif,पाषर्णिर्य
Dataset/clean/001585.tif,Dataset/noisy/001585.tif,स्वहारि
Dataset/clean/001586.tif,Dataset/noisy/001586.tif,निजांस्व
Dataset/clean/001587.tif,Dataset/noisy/001587.tif,ष्टंस्फुटितमपि
Dataset/clean/001588.tif,Dataset/noisy/001588.tif,न्निकृ
Dataset/clean/001589.tif,Dataset/noisy/001589.tif,तांनंवज
Dataset/clean/001590.tif,Dataset/noisy/001590.tif,सित्घस्निग्धो
Dataset/clean/001591.tif,Dataset/noisy/001591.tif,लम्यं
Dataset/clean/001592.tif,Dataset/noisy/001592.tif,ह्वात्तज्तात्यं
Dataset/clean/001593.tif,Dataset/noisy/001593.tif,निर्व्रणो
Dataset/clean/001594.tif,Dataset/noisy/001594.tif,योनिर्घृ
Dataset/clean/001595.tif,Dataset/noisy/001595.tif,निस्तुशांतं
Dataset/clean/001596.tif,Dataset/noisy/001596.tif,वचाका
Dataset/clean/001597.tif,Dataset/noisy/001597.tif,३
Dataset/clean/001598.tif,Dataset/noisy/001598.tif,वन्हिर्जात्यः
Dataset/clean/001599.tif,Dataset/noisy/001599.tif,ज्यो
Dataset/clean/001600.tif,Dataset/noisy/001600.tif,निभ्वूत
Dataset/clean/001601.tif,Dataset/noisy/001601.tif,वैडूंर्यविनलंव
Dataset/clean/001602.tif,Dataset/noisy/001602.tif,र्जारंदाण
Dataset/clean/001603.tif,Dataset/noisy/001603.tif,न्यरतो
Dataset/clean/001604.tif,Dataset/noisy/001604.tif,तमभुते
Dataset/clean/001605.tif,Dataset/noisy/001605.tif,अग्रेन
Dataset/clean/001606.tif,Dataset/noisy/001606.tif,वयुनाति
Dataset/clean/001607.tif,Dataset/noisy/001607.tif,ꣳ
Dataset/clean/001608.tif,Dataset/noisy/001608.tif,॥
Dataset/clean/001609.tif,Dataset/noisy/001609.tif,शरीरं
Dataset/clean/001610.tif,Dataset/noisy/001610.tif,तोस्मर
Dataset/clean/001611.tif,Dataset/noisy/001611.tif,कतꣳस्मरऋतो
Dataset/clean/001612.tif,Dataset/noisy/001612.tif,स्मरकतꣳस्मर
Dataset/clean/001613.tif,Dataset/noisy/001613.tif,॥१॥
Dataset/clean/001614.tif,Dataset/noisy/001614.tif,॥१६
Dataset/clean/001615.tif,Dataset/noisy/001615.tif,वायु
Dataset/clean/001616.tif,Dataset/noisy/001616.tif,रनि
Dataset/clean/001617.tif,Dataset/noisy/001617.tif,लमम्
Dataset/clean/001618.tif,Dataset/noisy/001618.tif,व
Dataset/clean/001619.tif,Dataset/noisy/001619.tif,साैपु
Dataset/clean/001620.tif,Dataset/noisy/001620.tif,णस
Dataset/clean/001621.tif,Dataset/noisy/001621.tif,तत्त्पेपश्यामियोसा
Dataset/clean/001622.tif,Dataset/noisy/001622.tif,॥
Dataset/clean/001623.tif,Dataset/noisy/001623.tif,त्यस्थापि
Dataset/clean/001624.tif,Dataset/noisy/001624.tif,प्राजापत्य​
Dataset/clean/001625.tif,Dataset/noisy/001625.tif,न्समूहते
Dataset/clean/001626.tif,Dataset/noisy/001626.tif,रूपं
Dataset/clean/001627.tif,Dataset/noisy/001627.tif,दृष्टिये॥९
Dataset/clean/001628.tif,Dataset/noisy/001628.tif,धेमा
Dataset/clean/001629.tif,Dataset/noisy/001629.tif,पा
Dataset/clean/001630.tif,Dataset/noisy/001630.tif,पास
Dataset/clean/001631.tif,Dataset/noisy/001631.tif,ततो
Dataset/clean/001632.tif,Dataset/noisy/001632.tif,इव
Dataset/clean/001633.tif,Dataset/noisy/001633.tif,ते
Dataset/clean/001634.tif,Dataset/noisy/001634.tif,विद्याया
Dataset/clean/001635.tif,Dataset/noisy/001635.tif,इताः
Dataset/clean/001636.tif,Dataset/noisy/001636.tif,॥
Dataset/clean/001637.tif,Dataset/noisy/001637.tif,हुरविद्यया
Dataset/clean/001638.tif,Dataset/noisy/001638.tif,इति
Dataset/clean/001639.tif,Dataset/noisy/001639.tif,धीरा
Dataset/clean/001640.tif,Dataset/noisy/001640.tif,पूषन्न
Dataset/clean/001641.tif,Dataset/noisy/001641.tif,हितंमुसं
Dataset/clean/001642.tif,Dataset/noisy/001642.tif,हिरएमयेन
Dataset/clean/001643.tif,Dataset/noisy/001643.tif,न
Dataset/clean/001644.tif,Dataset/noisy/001644.tif,स्तद्विच
Dataset/clean/001645.tif,Dataset/noisy/001645.tif,चक्षिरे
Dataset/clean/001646.tif,Dataset/noisy/001646.tif,ते
Dataset/clean/001647.tif,Dataset/noisy/001647.tif,अन्य
Dataset/clean/001648.tif,Dataset/noisy/001648.tif,विद्यांचा
Dataset/clean/001649.tif,Dataset/noisy/001649.tif,॥११
Dataset/clean/001650.tif,Dataset/noisy/001650.tif,॥
Dataset/clean/001651.tif,Dataset/noisy/001651.tif,तमः
Dataset/clean/001652.tif,Dataset/noisy/001652.tif,:
Dataset/clean/001653.tif,Dataset/noisy/001653.tif,अन्य
Dataset/clean/001654.tif,Dataset/noisy/001654.tif,राणां
Dataset/clean/001655.tif,Dataset/noisy/001655.tif,दा
Dataset/clean/001656.tif,Dataset/noisy/001656.tif,प्रविशं
Dataset/clean/001657.tif,Dataset/noisy/001657.tif,देवा
Dataset/clean/001658.tif,Dataset/noisy/001658.tif,हरसंभवात्
Dataset/clean/001659.tif,Dataset/noisy/001659.tif,॥
Dataset/clean/001660.tif,Dataset/noisy/001660.tif,इतिशुश्रूमधी
Dataset/clean/001661.tif,Dataset/noisy/001661.tif,च
Dataset/clean/001662.tif,Dataset/noisy/001662.tif,क्षिरे
Dataset/clean/001663.tif,Dataset/noisy/001663.tif,॥१३
Dataset/clean/001664.tif,Dataset/noisy/001664.tif,॥
Dataset/clean/001665.tif,Dataset/noisy/001665.tif,॥
Dataset/clean/001666.tif,Dataset/noisy/001666.tif,विनाशनम्
Dataset/clean/001667.tif,Dataset/noisy/001667.tif,सुंती
Dataset/clean/001668.tif,Dataset/noisy/001668.tif,पात्रे
Dataset/clean/001669.tif,Dataset/noisy/001669.tif,॥१४
Dataset/clean/001670.tif,Dataset/noisy/001670.tif,॥
Dataset/clean/001671.tif,Dataset/noisy/001671.tif,तियेसंभूतिपुपासते
Dataset/clean/001672.tif,Dataset/noisy/001672.tif,तत्त्वं
Dataset/clean/001673.tif,Dataset/noisy/001673.tif,य
Dataset/clean/001674.tif,Dataset/noisy/001674.tif,५
Dataset/clean/001675.tif,Dataset/noisy/001675.tif,॥
Dataset/clean/001676.tif,Dataset/noisy/001676.tif,पूषन्ने
Dataset/clean/001677.tif,Dataset/noisy/001677.tif,कर्षेयम
Dataset/clean/001678.tif,Dataset/noisy/001678.tif,कल्याणतमं
Dataset/clean/001679.tif,Dataset/noisy/001679.tif,सूर्य
Dataset/clean/001680.tif,Dataset/noisy/001680.tif,हरश्मी
Dataset/clean/001681.tif,Dataset/noisy/001681.tif,यू
Dataset/clean/001682.tif,Dataset/noisy/001682.tif,पशु
Dataset/clean/001683.tif,Dataset/noisy/001683.tif,सत्य
Dataset/clean/001684.tif,Dataset/noisy/001684.tif,दणु
Dataset/clean/001685.tif,Dataset/noisy/001685.tif,॥
Dataset/clean/001686.tif,Dataset/noisy/001686.tif,हमस्मि
Dataset/clean/001687.tif,Dataset/noisy/001687.tif,सो
Dataset/clean/001688.tif,Dataset/noisy/001688.tif,रुषः
Dataset/clean/001689.tif,Dataset/noisy/001689.tif,यत्ते
Dataset/clean/001690.tif,Dataset/noisy/001690.tif,जो
Dataset/clean/001691.tif,Dataset/noisy/001691.tif,देव
Dataset/clean/001692.tif,Dataset/noisy/001692.tif,अस्मान्विश्वानि
Dataset/clean/001693.tif,Dataset/noisy/001693.tif,राये
Dataset/clean/001694.tif,Dataset/noisy/001694.tif,पथा
Dataset/clean/001695.tif,Dataset/noisy/001695.tif,युयोध्यस्मज्जुहुरा
Dataset/clean/001696.tif,Dataset/noisy/001696.tif,॥
Dataset/clean/001697.tif,Dataset/noisy/001697.tif,विद्वान्
Dataset/clean/001698.tif,Dataset/noisy/001698.tif,ओंक
Dataset/clean/001699.tif,Dataset/noisy/001699.tif,भस्मांत
Dataset/clean/001700.tif,Dataset/noisy/001700.tif,तमथेदं
Dataset/clean/001701.tif,Dataset/noisy/001701.tif,९॥
Dataset/clean/001702.tif,Dataset/noisy/001702.tif,॥
Dataset/clean/001703.tif,Dataset/noisy/001703.tif,ते
Dataset/clean/001704.tif,Dataset/noisy/001704.tif,॥
Dataset/clean/001705.tif,Dataset/noisy/001705.tif,ꣳ
Dataset/clean/001706.tif,Dataset/noisy/001706.tif,तमोयउ
Dataset/clean/001707.tif,Dataset/noisy/001707.tif,भूय
Dataset/clean/001708.tif,Dataset/noisy/001708.tif,देवाहुर्विघयान्य
Dataset/clean/001709.tif,Dataset/noisy/001709.tif,णांये
Dataset/clean/001710.tif,Dataset/noisy/001710.tif,॥१॥
Dataset/clean/001711.tif,Dataset/noisy/001711.tif,शुश्रूम
Dataset/clean/001712.tif,Dataset/noisy/001712.tif,विद्यांचयस्त
Dataset/clean/001713.tif,Dataset/noisy/001713.tif,याम
Dataset/clean/001714.tif,Dataset/noisy/001714.tif,अविद्य
Dataset/clean/001715.tif,Dataset/noisy/001715.tif,हग
Dataset/clean/001716.tif,Dataset/noisy/001716.tif,द्वेदोभयꣳस
Dataset/clean/001717.tif,Dataset/noisy/001717.tif,सुंतीर्ताविद्ययाम्
Dataset/clean/001718.tif,Dataset/noisy/001718.tif,तमश्रुते
Dataset/clean/001719.tif,Dataset/noisy/001719.tif,अंधं
Dataset/clean/001720.tif,Dataset/noisy/001720.tif,हु
Dataset/clean/001721.tif,Dataset/noisy/001721.tif,ꣳरता
Dataset/clean/001722.tif,Dataset/noisy/001722.tif,॥१२॥
Dataset/clean/001723.tif,Dataset/noisy/001723.tif,॥
Dataset/clean/001724.tif,Dataset/noisy/001724.tif,भूयइव
Dataset/clean/001725.tif,Dataset/noisy/001725.tif,तमोय
Dataset/clean/001726.tif,Dataset/noisy/001726.tif,उसं
Dataset/clean/001727.tif,Dataset/noisy/001727.tif,भूत्या
Dataset/clean/001728.tif,Dataset/noisy/001728.tif,सभवांदन्यदा
Dataset/clean/001729.tif,Dataset/noisy/001729.tif,येनरते
Dataset/clean/001730.tif,Dataset/noisy/001730.tif,द्विच
Dataset/clean/001731.tif,Dataset/noisy/001731.tif,संव्यू
Dataset/clean/001732.tif,Dataset/noisy/001732.tif,ततो
Dataset/clean/001733.tif,Dataset/noisy/001733.tif,तिंचविनाशंचयस्त
Dataset/clean/001734.tif,Dataset/noisy/001734.tif,द्वे
Dataset/clean/001735.tif,Dataset/noisy/001735.tif,दोम
Dataset/clean/001736.tif,Dataset/noisy/001736.tif,यꣳसह
Dataset/clean/001737.tif,Dataset/noisy/001737.tif,तसिंभ
Dataset/clean/001738.tif,Dataset/noisy/001738.tif,त्याम
Dataset/clean/001739.tif,Dataset/noisy/001739.tif,॥
Dataset/clean/001740.tif,Dataset/noisy/001740.tif,भगवते
Dataset/clean/001741.tif,Dataset/noisy/001741.tif,वासुदेवाय
Dataset/clean/001742.tif,Dataset/noisy/001742.tif,नमः
Dataset/clean/001743.tif,Dataset/noisy/001743.tif,प्रथमः
Dataset/clean/001744.tif,Dataset/noisy/001744.tif,संवभूव
Dataset/clean/001745.tif,Dataset/noisy/001745.tif,वदेत
Dataset/clean/001746.tif,Dataset/noisy/001746.tif,ब्रह्माथ
Dataset/clean/001747.tif,Dataset/noisy/001747.tif,गोप्ता
Dataset/clean/001748.tif,Dataset/noisy/001748.tif,॥
Dataset/clean/001749.tif,Dataset/noisy/001749.tif,विद्याप्रतिष्ठामथर्वाय
Dataset/clean/001750.tif,Dataset/noisy/001750.tif,ज्येष्ठपुत्रायत्राह
Dataset/clean/001751.tif,Dataset/noisy/001751.tif,॥
Dataset/clean/001752.tif,Dataset/noisy/001752.tif,अथर्व
Dataset/clean/001753.tif,Dataset/noisy/001753.tif,पुरोवा
Dataset/clean/001754.tif,Dataset/noisy/001754.tif,चांगिरसे
Dataset/clean/001755.tif,Dataset/noisy/001755.tif,॥
Dataset/clean/001756.tif,Dataset/noisy/001756.tif,जाय
Dataset/clean/001757.tif,Dataset/noisy/001757.tif,सत्य
Dataset/clean/001758.tif,Dataset/noisy/001758.tif,व
Dataset/clean/001759.tif,Dataset/noisy/001759.tif,हाय
Dataset/clean/001760.tif,Dataset/noisy/001760.tif,गिर
Dataset/clean/001761.tif,Dataset/noisy/001761.tif,॥
Dataset/clean/001762.tif,Dataset/noisy/001762.tif,कस्मिन्नु
Dataset/clean/001763.tif,Dataset/noisy/001763.tif,भगवो
Dataset/clean/001764.tif,Dataset/noisy/001764.tif,विज्ञाते
Dataset/clean/001765.tif,Dataset/noisy/001765.tif,सर्वमिदं
Dataset/clean/001766.tif,Dataset/noisy/001766.tif,विज्ञा
Dataset/clean/001767.tif,Dataset/noisy/001767.tif,शौनको
Dataset/clean/001768.tif,Dataset/noisy/001768.tif,ह
Dataset/clean/001769.tif,Dataset/noisy/001769.tif,वै
Dataset/clean/001770.tif,Dataset/noisy/001770.tif,महाशालोंगिरसं
Dataset/clean/001771.tif,Dataset/noisy/001771.tif,विधिवदुप
Dataset/clean/001772.tif,Dataset/noisy/001772.tif,तं
Dataset/clean/001773.tif,Dataset/noisy/001773.tif,भवतीति
Dataset/clean/001774.tif,Dataset/noisy/001774.tif,तस्मै
Dataset/clean/001775.tif,Dataset/noisy/001775.tif,स
Dataset/clean/001776.tif,Dataset/noisy/001776.tif,होवाच
Dataset/clean/001777.tif,Dataset/noisy/001777.tif,द्वे
Dataset/clean/001778.tif,Dataset/noisy/001778.tif,विद्येवेदित
Dataset/clean/001779.tif,Dataset/noisy/001779.tif,इतिहस्मय
Dataset/clean/001780.tif,Dataset/noisy/001780.tif,दंतिपरा
Dataset/clean/001781.tif,Dataset/noisy/001781.tif,चैवापराचतत्रा
Dataset/clean/001782.tif,Dataset/noisy/001782.tif,दोयजुर्वेदः
Dataset/clean/001783.tif,Dataset/noisy/001783.tif,कल्पो
Dataset/clean/001784.tif,Dataset/noisy/001784.tif,निरुक्तं
Dataset/clean/001785.tif,Dataset/noisy/001785.tif,छंदो
Dataset/clean/001786.tif,Dataset/noisy/001786.tif,ज्योतिष
Dataset/clean/001787.tif,Dataset/noisy/001787.tif,मितीति
Dataset/clean/001788.tif,Dataset/noisy/001788.tif,योमी
Dataset/clean/001789.tif,Dataset/noisy/001789.tif,मां
Dataset/clean/001790.tif,Dataset/noisy/001790.tif,श्रोत्रं
Dataset/clean/001791.tif,Dataset/noisy/001791.tif,राय
Dataset/clean/001792.tif,Dataset/noisy/001792.tif,तदपाणिपादं
Dataset/clean/001793.tif,Dataset/noisy/001793.tif,नित्यं
Dataset/clean/001794.tif,Dataset/noisy/001794.tif,विभुं
Dataset/clean/001795.tif,Dataset/noisy/001795.tif,यथो
Dataset/clean/001796.tif,Dataset/noisy/001796.tif,सतपुरुषा
Dataset/clean/001797.tif,Dataset/noisy/001797.tif,हविश्वं
Dataset/clean/001798.tif,Dataset/noisy/001798.tif,तपसा
Dataset/clean/001799.tif,Dataset/noisy/001799.tif,चीयते
Dataset/clean/001800.tif,Dataset/noisy/001800.tif,ब्रह्म
Dataset/clean/001801.tif,Dataset/noisy/001801.tif,ततो
Dataset/clean/001802.tif,Dataset/noisy/001802.tif,सत्यं
Dataset/clean/001803.tif,Dataset/noisy/001803.tif,लोकाः
Dataset/clean/001804.tif,Dataset/noisy/001804.tif,तपः
Dataset/clean/001805.tif,Dataset/noisy/001805.tif,तस्मादेत
Dataset/clean/001806.tif,Dataset/noisy/001806.tif,नामरूपमन्नंच
Dataset/clean/001807.tif,Dataset/noisy/001807.tif,जायते
Dataset/clean/001808.tif,Dataset/noisy/001808.tif,स्त्रा
Dataset/clean/001809.tif,Dataset/noisy/001809.tif,नित्रेतायां
Dataset/clean/001810.tif,Dataset/noisy/001810.tif,बहुधा
Dataset/clean/001811.tif,Dataset/noisy/001811.tif,संत
Dataset/clean/001812.tif,Dataset/noisy/001812.tif,तदेतत्सत्यं
Dataset/clean/001813.tif,Dataset/noisy/001813.tif,प्रथमं
Dataset/clean/001814.tif,Dataset/noisy/001814.tif,मुंडकं
Dataset/clean/001815.tif,Dataset/noisy/001815.tif,वयो
Dataset/clean/001816.tif,Dataset/noisy/001816.tif,स्प
Dataset/clean/001817.tif,Dataset/noisy/001817.tif,लोके
Dataset/clean/001818.tif,Dataset/noisy/001818.tif,॥
Dataset/clean/001819.tif,Dataset/noisy/001819.tif,पथाः
Dataset/clean/001820.tif,Dataset/noisy/001820.tif,सुकृत
Dataset/clean/001821.tif,Dataset/noisy/001821.tif,का
Dataset/clean/001822.tif,Dataset/noisy/001822.tif,माएष
Dataset/clean/001823.tif,Dataset/noisy/001823.tif,वः
Dataset/clean/001824.tif,Dataset/noisy/001824.tif,तान्या
Dataset/clean/001825.tif,Dataset/noisy/001825.tif,चरत
Dataset/clean/001826.tif,Dataset/noisy/001826.tif,सत्य
Dataset/clean/001827.tif,Dataset/noisy/001827.tif,तानि
Dataset/clean/001828.tif,Dataset/noisy/001828.tif,यदालेलायते
Dataset/clean/001829.tif,Dataset/noisy/001829.tif,तदाज्प
Dataset/clean/001830.tif,Dataset/noisy/001830.tif,रेणाहुतीः
Dataset/clean/001831.tif,Dataset/noisy/001831.tif,स्पा
Dataset/clean/001832.tif,Dataset/noisy/001832.tif,।
Dataset/clean/001833.tif,Dataset/noisy/001833.tif,मदर्श
Dataset/clean/001834.tif,Dataset/noisy/001834.tif,मपौ
Dataset/clean/001835.tif,Dataset/noisy/001835.tif,चातुर्मा
Dataset/clean/001836.tif,Dataset/noisy/001836.tif,विधिनाहुतम
Dataset/clean/001837.tif,Dataset/noisy/001837.tif,श्रद्धया
Dataset/clean/001838.tif,Dataset/noisy/001838.tif,हुत
Dataset/clean/001839.tif,Dataset/noisy/001839.tif,मात्र
Dataset/clean/001840.tif,Dataset/noisy/001840.tif,का
Dataset/clean/001841.tif,Dataset/noisy/001841.tif,हिनस्त्रि
Dataset/clean/001842.tif,Dataset/noisy/001842.tif,॥
Dataset/clean/001843.tif,Dataset/noisy/001843.tif,काली
Dataset/clean/001844.tif,Dataset/noisy/001844.tif,करालीचम
Dataset/clean/001845.tif,Dataset/noisy/001845.tif,॥
Dataset/clean/001846.tif,Dataset/noisy/001846.tif,चा॥यथा
Dataset/clean/001847.tif,Dataset/noisy/001847.tif,॥
Dataset/clean/001848.tif,Dataset/noisy/001848.tif,॥
Dataset/clean/001849.tif,Dataset/noisy/001849.tif,॥
Dataset/clean/001850.tif,Dataset/noisy/001850.tif,॥
Dataset/clean/001851.tif,Dataset/noisy/001851.tif,॥
Dataset/clean/001852.tif,Dataset/noisy/001852.tif,र्नुनमो
Dataset/clean/001853.tif,Dataset/noisy/001853.tif,र्नुब्रह्मादेवानां
Dataset/clean/001854.tif,Dataset/noisy/001854.tif,विश्वस्यकर्त्ता
Dataset/clean/001855.tif,Dataset/noisy/001855.tif,भुवनस्य
Dataset/clean/001856.tif,Dataset/noisy/001856.tif,सब्रह्मविद्यांसर्व
Dataset/clean/001857.tif,Dataset/noisy/001857.tif,णे
Dataset/clean/001858.tif,Dataset/noisy/001858.tif,यांप्र​
Dataset/clean/001859.tif,Dataset/noisy/001859.tif,र्वानां
Dataset/clean/001860.tif,Dataset/noisy/001860.tif,व्रह्मविद्यां
